,Date,Next_Day_Close,Next_Day_Log_Return,Close,High,Low,Open,Volume,Sigma,Log_Return,Volatility_20D,MA_20,BOLL_Lower,BOLL_Upper,Pos_in_BBand,EMA_12,EMA_26,DIF,DEA,MACD,Dollar_Return,Gain ,RSI_6,RSI_12,RSI_24,Lowest_Low_9D,Highest_High_9D,Raw Stochastic Value,KDJ_K,KDJ_D,KDJ_J,KD_Diff,Overbought,Oversold,Log_Return_5D,Log_Return_Intra-day,Log_Hi_Lo_Ratio,Efficiency_Daily,Efficiency_Ratio_10D,Efficiency_Ratio_20D,Efficiency_Ratio_50D
318,8/4/2016,174.320,-0.00235,174.730,175.884,174.192,175.448,95040600,1.426,0.003,0.007,174.400,171.547,177.252,0.058,174.788,172.925,1.864,2.218,-0.708,0.470,0.470,44.563,49.789,60.144,172.936,176.986,44.303,55.981,67.037,33.869,-11.056,0.000,0.000,-0.01176,-0.00410,0.010,-0.424,0.107973926,0.150659002,0.228907697
319,11/4/2016,175.944,0.00927,174.320,176.072,174.226,175.371,83757500,1.343,-0.002,0.006,174.498,171.811,177.185,-0.033,174.716,173.028,1.688,2.112,-0.847,-0.410,0.000,32.861,53.033,58.760,173.526,176.986,22.964,44.975,59.683,15.559,-14.708,0.000,0.222,-0.01087,-0.00601,0.011,-0.569,0.05935692,0.137025219,0.167654214
320,12/4/2016,177.721,0.01005,175.944,176.226,174.047,174.491,115350600,1.258,0.009,0.006,174.688,172.173,177.204,0.249,174.905,173.244,1.661,2.022,-0.721,1.623,1.623,48.298,59.235,66.959,173.526,176.986,69.878,53.276,57.547,44.733,-4.271,0.000,0.000,0.00844,0.00829,0.012,0.667,0.060791639,0.236442952,0.191685509
321,13/4/2016,177.729,0.00005,177.721,177.806,176.730,176.866,96336400,1.246,0.010,0.007,174.982,172.490,177.474,0.550,175.338,173.576,1.763,1.970,-0.414,1.777,1.777,69.619,63.902,68.349,173.526,177.806,98.004,68.185,61.093,82.369,7.092,0.118,0.000,0.00763,0.00482,0.006,0.794,0.138074376,0.26949281,0.277506035
322,14/4/2016,177.533,-0.00111,177.729,178.233,177.379,177.781,65212900,1.284,0.000,0.006,175.226,172.659,177.793,0.488,175.706,173.883,1.823,1.941,-0.235,0.008,0.008,60.614,59.475,68.168,173.526,178.233,89.292,75.221,65.803,94.058,9.418,0.703,0.000,0.01971,-0.00029,0.005,-0.060,0.179781757,0.222720731,0.26532533
323,15/4/2016,178.780,0.00700,177.533,177.866,177.208,177.729,75761600,1.344,-0.001,0.006,175.405,172.717,178.094,0.396,175.987,174.154,1.834,1.919,-0.171,-0.197,0.000,86.477,56.035,63.087,173.526,178.233,85.118,78.520,70.042,95.476,8.478,0.774,0.000,0.01591,-0.00111,0.004,-0.299,0.067820218,0.175981558,0.257663545
324,18/4/2016,179.344,0.00315,178.780,178.815,176.866,177.533,82531000,1.526,0.007,0.006,175.613,172.560,178.666,0.519,176.417,174.496,1.921,1.920,0.002,1.247,1.247,88.474,61.969,65.970,173.526,178.815,99.354,85.465,75.183,106.028,10.282,1.301,0.000,0.02526,0.00700,0.011,0.640,0.22197607,0.223035289,0.345356489
325,19/4/2016,179.515,0.00095,179.344,179.601,178.524,179.208,88316100,1.727,0.003,0.007,175.836,172.383,179.290,0.508,176.867,174.855,2.012,1.938,0.148,0.564,0.564,96.372,60.067,67.757,173.526,179.601,95.781,88.903,79.756,107.197,9.147,1.360,0.000,0.01914,0.00076,0.006,0.127,0.473073543,0.253798054,0.406369664
326,20/4/2016,178.550,-0.00539,179.515,180.216,178.908,179.387,81100300,1.891,0.001,0.006,176.073,172.291,179.855,0.455,177.275,175.201,2.074,1.965,0.218,0.171,0.171,95.043,63.433,66.446,174.047,180.216,88.643,88.816,82.776,100.897,6.040,1.045,0.000,0.01005,0.00071,0.007,0.098,0.366527926,0.346396438,0.408166784
327,21/4/2016,178.550,0.00000,178.550,179.643,178.276,179.532,85695000,1.876,-0.005,0.006,176.319,172.567,180.072,0.297,177.471,175.449,2.022,1.977,0.091,-0.965,0.000,63.144,67.836,61.434,174.047,180.216,72.992,83.542,83.031,84.562,0.510,0.228,0.000,0.00460,-0.00549,0.008,-0.719,0.57702516,0.279499661,0.386720757
328,22/4/2016,178.242,-0.00172,178.550,178.823,177.644,178.191,99251700,1.820,0.000,0.006,176.569,172.929,180.210,0.272,177.637,175.678,1.958,1.973,-0.029,0.000,0.000,63.044,61.415,60.079,174.047,180.216,72.992,80.025,82.029,76.017,-2.004,0.000,0.000,0.00571,0.00201,0.007,0.304,0.548479271,0.27534528,0.440918757
329,25/4/2016,178.507,0.00149,178.242,178.285,177.328,177.943,66166500,1.720,-0.002,0.006,176.798,173.359,180.238,0.210,177.730,175.868,1.862,1.951,-0.178,-0.308,0.000,60.892,75.718,58.625,176.730,180.216,43.382,67.811,77.290,48.852,-9.479,0.000,0.000,-0.00302,0.00168,0.005,0.313,0.571607761,0.180918665,0.395785057
330,26/4/2016,178.874,0.00206,178.507,179.020,178.028,178.609,75864200,1.720,0.001,0.006,176.961,173.520,180.401,0.225,177.849,176.064,1.786,1.918,-0.264,0.265,0.265,43.985,75.057,59.462,176.866,180.216,48.981,61.534,72.038,40.526,-10.504,0.000,0.000,-0.00468,-0.00057,0.006,-0.103,0.465839922,0.155078447,0.364837169
331,27/4/2016,177.251,-0.00912,178.874,179.267,177.764,178.122,77329400,1.756,0.002,0.006,177.103,173.590,180.616,0.252,178.007,176.272,1.735,1.881,-0.292,0.367,0.367,38.682,80.388,63.879,176.866,180.216,59.949,61.006,68.360,46.296,-7.355,0.000,0.000,-0.00358,0.00421,0.008,0.500,0.281827198,0.205580825,0.332712603
332,28/4/2016,176.294,-0.00541,177.251,179.225,176.832,178.114,97216200,1.721,-0.009,0.006,177.186,173.744,180.627,0.009,177.891,176.344,1.546,1.814,-0.536,-1.623,0.000,17.918,58.723,59.047,176.832,180.216,12.374,44.795,60.505,13.374,-15.710,0.000,0.331,-0.00730,-0.00486,0.013,-0.361,0.083833712,0.027703251,0.305007666
333,29/4/2016,177.695,0.00792,176.294,176.977,175.183,176.627,142424100,1.730,-0.005,0.006,177.160,173.700,180.621,-0.125,177.645,176.341,1.304,1.712,-0.816,-0.957,0.000,17.961,39.308,56.197,175.183,180.216,22.072,37.221,52.744,6.174,-15.523,0.000,0.691,-0.01271,-0.00189,0.010,-0.186,0.191542969,0.004088825,0.280389831
334,2/5/2016,176.149,-0.00874,177.695,177.875,176.362,176.798,62188000,1.720,0.008,0.007,177.234,173.795,180.673,0.067,177.653,176.441,1.212,1.612,-0.801,1.401,1.401,41.319,49.788,55.772,175.183,180.216,49.916,41.452,48.980,26.397,-7.528,0.000,0.000,-0.00307,0.00506,0.009,0.593,0.163874173,0.197289919,0.265246033
335,3/5/2016,175.166,-0.00559,176.149,176.696,175.397,176.456,106422100,1.615,-0.009,0.007,177.318,174.088,180.548,-0.181,177.421,176.419,1.002,1.490,-0.976,-1.546,0.000,33.010,42.650,50.274,175.183,179.643,21.648,34.851,44.270,16.012,-9.419,0.000,0.199,-0.01330,-0.00174,0.007,-0.237,0.420224539,0.013871338,0.280503408
336,4/5/2016,175.132,-0.00020,175.166,175.884,174.662,175.149,92243800,1.674,-0.006,0.006,177.258,173.911,180.605,-0.312,177.074,176.327,0.748,1.342,-1.188,-0.983,0.000,25.714,30.252,49.029,174.662,179.267,10.946,26.883,38.474,3.699,-11.592,0.000,0.815,-0.02095,0.00010,0.007,0.014,0.516748103,0.060854464,0.240931864
337,5/5/2016,175.773,0.00365,175.132,175.995,174.705,175.636,67619200,1.601,0.000,0.006,177.301,174.099,180.504,-0.339,176.776,176.238,0.538,1.181,-1.287,-0.034,0.000,21.410,25.570,46.083,174.662,179.267,10.204,21.323,32.757,-1.545,-11.434,0.000,1.077,-0.01203,-0.00287,0.007,-0.391,0.45662079,0.027797521,0.205200974
338,6/5/2016,175.918,0.00083,175.773,175.815,174.201,174.354,89315000,1.528,0.004,0.006,177.353,174.297,180.410,-0.259,176.621,176.204,0.418,1.028,-1.221,0.641,0.641,36.713,29.417,48.939,174.201,179.267,31.029,24.558,30.024,13.627,-5.466,0.000,0.319,-0.00296,0.00810,0.009,0.878,0.341744911,0.098954993,0.227404932
339,9/5/2016,178.105,0.01236,175.918,176.354,175.465,175.645,74374900,1.398,0.001,0.006,177.433,174.638,180.229,-0.271,176.513,176.182,0.331,0.889,-1.116,0.145,0.145,46.043,34.091,53.683,174.201,179.267,33.896,27.671,29.240,24.533,-1.569,0.000,0.000,-0.01005,0.00156,0.005,0.308,0.291839679,0.001941909,0.267561334
340,10/5/2016,176.439,-0.00940,178.105,178.122,176.559,176.627,77472200,1.359,0.012,0.006,177.541,174.823,180.260,0.104,176.758,176.325,0.433,0.798,-0.729,2.187,2.187,53.704,47.876,54.336,174.201,179.225,77.721,44.354,34.278,64.507,10.076,0.000,0.000,0.01105,0.00833,0.009,0.945,0.04062581,0.028245421,0.237444155
341,11/5/2016,176.490,0.00029,176.439,178.182,176.439,177.644,81727000,1.381,-0.009,0.006,177.477,174.716,180.238,-0.188,176.709,176.333,0.376,0.713,-0.675,-1.666,0.000,52.568,42.372,55.570,174.201,178.182,56.223,48.311,38.956,67.021,9.355,0.000,0.000,0.00724,-0.00680,0.010,-0.691,0.217722175,0.08449809,0.174282605
342,12/5/2016,174.953,-0.00875,176.490,177.285,175.474,177.114,89586300,1.396,0.000,0.006,177.415,174.623,180.208,-0.166,176.675,176.345,0.330,0.637,-0.613,0.051,0.051,64.014,41.310,54.598,174.201,178.182,57.510,51.377,43.096,67.939,8.281,0.000,0.000,0.00773,-0.00353,0.010,-0.344,0.079111543,0.068927281,0.162010531
343,13/5/2016,176.678,0.00982,174.953,176.747,174.628,176.191,96474600,1.500,-0.009,0.006,177.286,174.286,180.287,-0.389,176.410,176.242,0.169,0.543,-0.749,-1.538,0.000,48.560,34.649,51.560,174.201,178.182,18.885,40.546,42.246,37.147,-1.700,0.000,0.000,-0.00468,-0.00706,0.012,-0.585,0.131599156,0.248338611,0.108625877
344,16/5/2016,175.029,-0.00938,176.678,177.157,175.064,175.123,77486800,1.463,0.010,0.006,177.181,174.255,180.108,-0.086,176.452,176.274,0.177,0.470,-0.585,1.726,1.726,56.191,47.777,51.804,174.201,178.182,62.231,47.774,44.089,55.145,3.686,0.000,0.000,0.00431,0.00884,0.012,0.743,0.096675729,0.160829569,0.141026115
345,17/5/2016,175.081,0.00029,175.029,176.696,174.500,176.405,114924900,1.446,-0.009,0.007,176.966,174.074,179.857,-0.335,176.233,176.182,0.051,0.386,-0.671,-1.649,0.000,44.961,45.340,43.351,174.201,178.182,20.815,38.788,42.322,31.720,-3.534,0.000,0.000,-0.01742,-0.00783,0.013,-0.626,0.10539602,0.248463662,0.146599386
346,18/5/2016,174.474,-0.00347,175.081,176.268,173.987,174.679,120062100,1.372,0.000,0.007,176.744,173.999,179.488,-0.303,176.056,176.100,-0.045,0.300,-0.690,0.051,0.051,27.365,39.300,43.471,173.987,178.182,26.069,34.548,39.731,24.184,-5.182,0.000,0.000,-0.00773,0.00230,0.013,0.176,0.00882082,0.202396956,0.130990272
347,19/5/2016,175.576,0.00630,174.474,174.765,173.261,174.354,115430500,1.392,-0.003,0.006,176.540,173.755,179.325,-0.371,175.812,175.980,-0.168,0.206,-0.748,-0.607,0.000,32.522,42.575,42.609,173.261,178.182,24.653,31.250,36.904,19.942,-5.654,0.000,0.003,-0.01149,0.00069,0.009,0.080,0.064116748,0.229662558,0.112378784
348,20/5/2016,175.337,-0.00136,175.576,176.097,175.038,175.089,104990400,1.324,0.006,0.007,176.391,173.744,179.038,-0.154,175.776,175.950,-0.174,0.130,-0.609,1.102,1.102,43.150,51.799,42.204,173.261,178.182,47.049,36.516,36.775,36.000,-0.258,0.000,0.000,0.00356,0.00278,0.006,0.460,0.018325621,0.143777709,0.077478393
349,23/5/2016,177.610,0.01288,175.337,175.875,175.149,175.593,58682600,1.268,-0.001,0.007,176.246,173.710,178.782,-0.179,175.708,175.905,-0.196,0.065,-0.522,-0.239,0.000,53.577,50.884,40.093,173.261,178.182,42.188,38.407,37.319,40.583,1.088,0.000,0.000,-0.00762,-0.00146,0.004,-0.353,0.053716146,0.171208413,0.077006089
350,24/5/2016,178.814,0.00676,177.610,177.926,176.132,176.157,93537800,1.198,0.013,0.007,176.201,173.806,178.597,0.294,176.001,176.031,-0.030,0.046,-0.152,2.273,2.273,57.865,56.940,45.733,173.261,177.926,93.223,56.679,43.772,82.493,12.907,0.125,0.000,0.01463,0.00821,0.010,0.810,0.045454482,0.061924076,0.13206077
351,25/5/2016,178.866,0.00029,178.814,179.233,177.610,178.293,76621400,1.191,0.007,0.007,176.198,173.817,178.580,0.549,176.434,176.237,0.197,0.076,0.241,1.205,1.205,84.555,60.132,50.587,173.261,179.233,92.990,68.783,52.109,102.130,16.674,1.106,0.000,0.02110,0.00292,0.009,0.321,0.227497855,0.078173239,0.13622611
352,26/5/2016,179.635,0.00429,178.866,179.182,178.550,178.951,55280700,1.314,0.000,0.007,176.279,173.651,178.907,0.492,176.808,176.432,0.376,0.136,0.480,0.051,0.051,84.555,53.127,50.699,173.261,179.233,93.848,77.138,60.452,110.510,16.686,1.525,0.000,0.02486,-0.00048,0.004,-0.135,0.227498984,0.134675359,0.115107274
353,27/5/2016,179.293,-0.00190,179.635,179.643,178.977,179.028,64211200,1.513,0.004,0.007,176.446,173.419,179.473,0.527,177.243,176.669,0.574,0.224,0.700,0.769,0.769,95.757,64.188,53.018,173.261,179.643,99.866,84.714,68.539,117.063,16.175,1.853,0.000,0.02285,0.00338,0.004,0.910,0.484100077,0.105046944,0.116874458
354,31/5/2016,179.660,0.00205,179.293,180.019,178.729,179.908,109879400,1.621,-0.002,0.007,176.526,173.284,179.768,0.427,177.558,176.863,0.695,0.318,0.754,-0.342,0.000,88.090,62.130,51.697,173.261,180.019,89.254,86.227,74.435,109.811,11.792,1.491,0.000,0.02231,-0.00343,0.007,-0.477,0.315467676,0.182177845,0.102886854
355,1/6/2016,180.207,0.00304,179.660,179.840,178.481,178.678,69936200,1.762,0.002,0.007,176.702,173.177,180.226,0.420,177.882,177.071,0.811,0.417,0.789,0.367,0.367,93.174,72.675,51.697,173.261,180.019,94.690,89.048,79.306,108.532,9.742,1.427,0.000,0.01148,0.00548,0.008,0.723,0.660963648,0.270021306,0.112912379
356,2/6/2016,179.669,-0.00299,180.207,180.224,178.780,179.259,63044700,1.887,0.003,0.006,176.954,173.179,180.728,0.431,178.239,177.303,0.936,0.520,0.832,0.547,0.547,89.583,69.174,56.695,175.038,180.224,99.671,92.589,83.734,110.299,8.855,1.515,0.000,0.00776,0.00528,0.008,0.657,0.683360758,0.29581834,0.154431627
357,3/6/2016,180.583,0.00508,179.669,180.019,178.456,179.643,101757100,1.929,-0.003,0.006,177.180,173.323,181.038,0.323,178.459,177.478,0.981,0.613,0.737,-0.538,0.000,66.339,78.669,57.791,175.149,180.224,89.057,91.412,86.293,101.649,5.119,1.082,0.000,0.00448,0.00014,0.009,0.016,0.698837372,0.228457134,0.142062624
358,6/6/2016,180.865,0.00156,180.583,180.942,179.865,180.028,64887000,2.041,0.005,0.006,177.421,173.339,181.502,0.387,178.786,177.708,1.078,0.706,0.744,0.914,0.914,74.693,80.725,56.820,176.132,180.942,92.540,91.788,88.125,99.114,3.663,0.956,0.000,0.00527,0.00308,0.006,0.516,0.691023079,0.2617453,0.157935152
359,7/6/2016,181.455,0.00325,180.865,181.429,180.711,180.737,60974800,2.146,0.002,0.006,177.668,173.376,181.961,0.372,179.106,177.942,1.164,0.797,0.733,0.282,0.282,70.570,87.029,61.845,177.610,181.429,85.235,89.603,88.618,91.575,0.986,0.579,0.000,0.00873,0.00071,0.004,0.179,0.758491609,0.173377147,0.131726503
360,8/6/2016,181.207,-0.00137,181.455,181.583,180.874,181.002,66170900,2.307,0.003,0.006,177.836,173.222,182.449,0.392,179.467,178.202,1.265,0.891,0.748,0.590,0.590,83.377,86.210,66.112,178.456,181.583,95.901,91.703,89.646,95.816,2.057,0.791,0.000,0.00994,0.00250,0.004,0.639,0.685967692,0.337941401,0.128049962
361,9/6/2016,179.490,-0.00952,181.207,181.327,180.446,180.720,73786900,2.399,-0.001,0.006,178.074,173.276,182.873,0.326,179.735,178.425,1.310,0.975,0.671,-0.248,0.000,74.794,86.119,65.396,178.456,181.583,87.977,90.461,89.918,91.548,0.543,0.577,0.000,0.00553,0.00269,0.005,0.553,0.514695117,0.313638227,0.132848018
362,10/6/2016,178.105,-0.00774,179.490,180.165,178.943,179.823,113829200,2.389,-0.010,0.006,178.224,173.447,183.002,0.132,179.697,178.504,1.193,1.018,0.350,-1.717,0.000,41.634,62.415,58.932,178.456,181.583,33.061,71.328,83.721,46.541,-12.393,0.000,0.000,-0.00100,-0.00185,0.007,-0.273,0.098787867,0.298145166,0.063013043
363,13/6/2016,177.755,-0.00197,178.105,179.746,178.020,178.883,117751200,2.262,-0.008,0.006,178.382,173.857,182.906,-0.031,179.452,178.474,0.978,1.010,-0.065,-1.384,0.000,34.776,45.425,54.961,178.020,181.583,2.398,48.351,71.931,1.191,-23.580,0.000,0.940,-0.01382,-0.00436,0.010,-0.450,0.220720939,0.095923151,0.043188866
364,14/6/2016,177.507,-0.00139,177.755,178.353,176.798,177.721,125059300,2.232,-0.002,0.006,178.436,173.971,182.900,-0.076,179.191,178.421,0.770,0.962,-0.384,-0.350,0.000,19.066,43.100,49.133,176.798,181.583,20.000,38.901,60.921,-5.140,-22.020,0.000,1.257,-0.01735,0.00019,0.009,0.022,0.221678994,0.200750743,0.078110355
365,15/6/2016,178.037,0.00298,177.507,178.883,177.319,177.755,109124500,2.098,-0.001,0.005,178.559,174.364,182.755,-0.125,178.932,178.353,0.579,0.886,-0.614,-0.248,0.000,12.995,35.868,52.842,176.798,181.583,14.821,30.874,50.905,-9.188,-20.031,0.000,1.459,-0.02199,-0.00139,0.009,-0.158,0.315785351,0.176176296,0.028088621
366,16/6/2016,177.374,-0.00373,178.037,178.208,175.662,177.507,149533100,1.938,0.003,0.005,178.707,174.831,182.583,-0.086,178.794,178.330,0.465,0.801,-0.674,0.530,0.530,11.832,41.860,54.013,175.662,181.583,40.115,33.955,45.255,11.354,-11.300,0.000,0.432,-0.01765,0.00298,0.014,0.208,0.31909156,0.260134243,0.097144633
367,17/6/2016,178.516,0.00642,177.374,177.958,176.713,177.932,117055700,1.698,-0.004,0.005,178.852,175.456,182.249,-0.218,178.576,178.259,0.317,0.705,-0.775,-0.663,0.000,10.828,35.730,56.583,175.662,181.583,28.918,32.276,40.929,14.970,-8.653,0.000,0.252,-0.01186,-0.00314,0.007,-0.448,0.33135495,0.135597883,0.06766498
368,20/6/2016,179.023,0.00283,178.516,180.028,178.430,179.349,82789600,1.517,0.006,0.005,178.999,175.965,182.034,-0.080,178.567,178.278,0.289,0.621,-0.665,1.142,1.142,38.728,40.176,55.160,175.662,181.583,48.209,37.587,39.815,33.131,-2.228,0.000,0.000,0.00230,-0.00466,0.009,-0.522,0.288919697,0.224514558,0.105423326
369,21/6/2016,178.731,-0.00163,179.023,179.435,178.456,178.903,72461700,1.249,0.003,0.005,179.184,176.685,181.682,-0.032,178.637,178.333,0.304,0.558,-0.508,0.507,0.507,63.338,46.234,61.981,175.662,181.327,59.336,44.836,41.489,51.532,3.348,0.000,0.000,0.00711,0.00067,0.005,0.123,0.249651042,0.114019515,0.079599977
370,22/6/2016,181.059,0.01294,178.731,179.933,178.585,179.203,95560500,1.199,-0.002,0.004,179.240,176.842,181.638,-0.106,178.651,178.363,0.289,0.504,-0.431,-0.292,0.000,64.430,38.355,60.795,175.662,180.165,68.163,52.612,45.196,67.443,7.416,0.000,0.000,0.00687,-0.00264,0.008,-0.350,0.384638922,0.007276067,0.027152677
371,23/6/2016,174.557,-0.03657,181.059,181.110,179.736,180.200,102731400,1.260,0.013,0.005,179.352,176.831,181.873,0.339,179.022,178.562,0.459,0.495,-0.071,2.328,2.328,82.513,50.967,67.673,175.662,181.110,99.054,68.093,52.828,98.621,15.264,0.931,0.000,0.01683,0.00475,0.008,0.625,0.016194662,0.15938242,0.084242923
372,24/6/2016,171.431,-0.01807,174.557,181.093,174.110,174.892,333444400,1.655,-0.037,0.010,179.136,175.827,182.446,-0.692,178.335,178.266,0.069,0.410,-0.681,-6.502,0.000,34.781,28.323,47.879,174.110,181.110,6.380,47.522,51.060,40.447,-3.538,0.000,0.000,-0.01601,-0.00192,0.039,-0.048,0.353713472,0.260532793,0.064944458
373,27/6/2016,174.522,0.01788,171.431,173.148,170.615,173.140,230775800,2.382,-0.018,0.010,178.726,173.963,183.490,-0.766,177.273,177.759,-0.487,0.231,-1.435,-3.126,0.000,28.616,23.984,42.743,170.615,181.110,7.774,34.273,45.464,11.890,-11.191,0.000,0.405,-0.04050,-0.00992,0.015,-0.675,0.425482785,0.35296898,0.154074789
374,28/6/2016,177.494,0.01688,174.522,174.548,172.736,173.045,159382400,2.555,0.018,0.011,178.488,173.378,183.597,-0.388,176.849,177.520,-0.670,0.050,-1.441,3.092,3.092,37.399,37.683,44.434,170.615,181.110,37.234,35.260,42.063,21.654,-6.803,0.000,0.000,-0.02546,0.00850,0.010,0.815,0.175402311,0.205517629,0.095992163
375,29/6/2016,179.916,0.01355,177.494,177.726,175.828,175.931,137328600,2.548,0.017,0.012,178.379,173.283,183.476,-0.087,176.949,177.518,-0.569,-0.073,-0.991,2.972,2.972,45.825,48.595,47.762,170.615,181.110,65.548,45.356,43.160,49.747,2.195,0.000,0.000,-0.00694,0.00885,0.011,0.824,0.000618921,0.098929114,0.038108715
376,30/6/2016,180.294,0.00210,179.916,179.968,177.408,177.967,165021900,2.538,0.014,0.012,178.365,173.289,183.441,0.153,177.405,177.695,-0.290,-0.117,-0.347,2.422,2.422,52.899,54.536,51.648,170.615,181.110,88.624,59.779,48.700,81.936,11.079,0.097,0.000,-0.00633,0.01090,0.014,0.762,0.081542348,0.008435255,0.025078866
377,1/7/2016,178.997,-0.00722,180.294,180.784,179.753,179.916,106055300,2.559,0.002,0.012,178.396,173.279,183.513,0.185,177.850,177.888,-0.038,-0.101,0.126,0.378,0.378,47.933,55.817,51.047,170.615,181.110,92.225,70.594,55.998,99.787,14.596,0.989,0.000,0.03234,0.00210,0.006,0.367,0.128300293,0.01004773,0.031794339
378,5/7/2016,180.071,0.00598,178.997,179.573,178.396,179.461,109803700,2.511,-0.007,0.012,178.317,173.294,183.340,0.068,178.026,177.970,0.056,-0.070,0.252,-1.297,0.000,66.710,51.942,49.544,170.615,181.110,79.869,73.686,61.894,97.269,11.792,0.863,0.000,0.04319,-0.00259,0.007,-0.394,0.02098961,0.062709933,0.013520155
379,6/7/2016,179.959,-0.00062,180.071,180.191,177.838,178.499,96021500,2.475,0.006,0.012,178.277,173.327,183.227,0.181,178.341,178.126,0.215,-0.013,0.456,1.074,1.074,88.456,55.366,50.619,170.615,181.110,90.098,79.156,67.648,102.173,11.508,1.109,0.000,0.03130,0.00877,0.013,0.668,0.044623014,0.045717489,0.027598785
380,7/7/2016,182.639,0.01478,179.959,180.921,179.186,180.251,85593800,2.395,-0.001,0.012,178.202,173.412,182.993,0.183,178.590,178.261,0.328,0.055,0.546,-0.112,0.000,82.934,52.994,49.621,170.615,181.093,89.180,82.498,72.598,102.297,9.900,1.115,0.000,0.01379,-0.00162,0.010,-0.168,0.052708024,0.041406845,0.019231617
381,8/7/2016,183.283,0.00352,182.639,182.888,181.033,181.265,133971000,2.509,0.015,0.013,178.274,173.257,183.291,0.435,179.213,178.586,0.627,0.170,0.914,2.680,2.680,82.308,56.881,54.261,170.615,182.888,97.971,87.655,77.617,107.732,10.038,1.387,0.000,0.01502,0.00755,0.010,0.741,0.066807299,0.101270966,0.093760007
382,11/7/2016,184.614,0.00724,183.283,183.858,182.896,183.103,73633900,2.738,0.004,0.013,178.463,172.987,183.940,0.440,179.839,178.934,0.905,0.317,1.177,0.644,0.644,77.222,58.548,53.904,172.736,183.858,94.826,90.046,81.760,106.617,8.286,1.331,0.000,0.01644,0.00098,0.005,0.187,0.490345676,0.170556714,0.122287779
383,12/7/2016,184.588,-0.00014,184.614,184.915,183.309,184.253,101275600,3.061,0.007,0.013,178.789,172.667,184.911,0.476,180.574,179.354,1.219,0.497,1.444,1.331,1.331,80.265,56.937,55.262,175.828,184.915,96.692,92.261,85.260,106.262,7.001,1.313,0.000,0.03090,0.00196,0.009,0.225,0.823937564,0.218878286,0.121211789
384,13/7/2016,185.619,0.00557,184.588,185.044,184.099,185.035,87324100,3.311,0.000,0.013,179.131,172.509,185.752,0.412,181.191,179.742,1.449,0.688,1.523,-0.026,0.000,97.657,76.188,54.469,177.408,185.044,94.038,92.853,87.791,102.978,5.062,1.149,0.000,0.02478,-0.00242,0.005,-0.473,0.778216883,0.227574492,0.151899318
385,14/7/2016,185.370,-0.00134,185.619,186.091,185.224,185.860,91230900,3.587,0.006,0.013,179.536,172.362,186.710,0.424,181.872,180.177,1.695,0.889,1.612,1.031,1.031,97.640,91.591,56.154,177.838,186.091,94.277,93.328,89.637,100.710,3.691,1.035,0.000,0.03097,-0.00129,0.005,-0.277,0.739058622,0.239810776,0.18797146
